10	138	50	1.96	0.5
30	135	20	1.96	0.5
60	135	20	1.96	0.5
100	136	20	1.96	0.5
300	136	20	1.96	0.5
600	136	20	1.96	0.5
1000	136	20	1.96	0.5
3000	137	20	2.02	0.5
6000	137	20	2.02	0.5
10000	137	20	2.02	0.5
30000	137	20	1.82	0.5
60000	139	20	1.42	0.2
100000	139	20	1.03	0.2
300000	141	20	0.38	0.2
600000	140	20	0.22	0.1
1000000	141	20	0.14	0.1



