                 Time	               V(OUT)
1.66033022736128e-009	    0.180987685918808
1.71850878444429e-009	  -0.0326846316456795
1.74804917235787e-009	  -0.0183508843183517
1.77102373612042e-009	  0.00180656765587628
1.79157104042287e-009	  0.00345822214148939
1.83059927706535e-009	-0.000454004475614056
 1.8687078326654e-009	-0.000124417842016555
1.94492494386549e-009	 0.000435197405749932
2.06669537049647e-009	 0.000532188336364925
2.31023622375841e-009	 0.000506936747115105
2.79731793028231e-009	 0.000499464571475983
 3.7714813433301e-009	 0.000499792164191604
5.71980816942568e-009	 0.000500005669891834
9.61646182161684e-009	 0.000499901187140495
        1.000002e-008	 0.000499900022987276
1.07671504047108e-008	 0.000499900022987276
1.23014112141323e-008	 0.000499900022987276
1.53699328329754e-008	 0.000499900022987276
2.15069760706615e-008	 0.000499900022987276
3.37810625460339e-008	 0.000499900022987276
5.83292354967785e-008	 0.000499900022987276
1.07425581398268e-007	 0.000499900022987276
           1.783e-007	 0.000499900022987276
            1.82e-007	 0.000499900022987276
           1.821e-007	 0.000499900022987276
           1.822e-007	 0.000499900022987276
1.82600003045797e-007	 0.000499900022987276
1.83400009137392e-007	 0.000499900022987276
1.85000021320581e-007	 0.000499900022987276
 1.8820004568696e-007	 0.000499900022987276
1.94600094419718e-007	 0.000499900022987276
2.07400191885233e-007	 0.000499900022987276
2.33000386816263e-007	 0.000499900022987276
2.84200776678324e-007	 0.000499900022987276
3.86601556402445e-007	 0.000499900022987276
5.91403115850687e-007	 0.000499900022987276
8.69732965093851e-007	 0.000499900022987276
1.05424510346055e-006	 0.000499900022987276
1.21212588654161e-006	 0.000499900022987276
1.41401873932481e-006	 0.000499900022987276
1.60909282074571e-006	 0.000499900022987276
1.79112540588975e-006	 0.000499900022987276
1.98348151550889e-006	 0.000499900022987276
 2.1717845092833e-006	 0.000499900022987276
2.37076865540147e-006	 0.000499900022987276
2.54395591126084e-006	 0.000499900022987276
2.73569213257432e-006	 0.000499900022987276
3.11916457520127e-006	 0.000499900022987276
 3.5352049957335e-006	 0.000499900022987276
4.25809012756944e-006	 0.000499900022987276
5.18935309754014e-006	 0.000499900022987276
7.05187903748155e-006	 0.000499900022987276
8.69982825623155e-006	 0.000499900022987276
1.05026541839659e-005	 0.000499900022987276
1.16768180023253e-005	 0.000499900022987276
 1.3097411264044e-005	 0.000499900022987276
1.43705664764464e-005	 0.000499900022987276
1.59548102508605e-005	 0.000499900022987276
1.72924338470519e-005	 0.000499900022987276
1.89344702850401e-005	 0.000499900022987276
2.02375708709776e-005	 0.000499900022987276
2.18208609710753e-005	 0.000499900022987276
2.31138526092589e-005	 0.000499900022987276
2.47417746673644e-005	 0.000499900022987276
2.65003501068175e-005	 0.000499900022987276
 2.8316146005255e-005	 0.000499900022987276
2.99646674285948e-005	 0.000499900022987276
3.17699729095519e-005	 0.000499900022987276
3.42407523284972e-005	 0.000499900022987276
3.75465689788878e-005	 0.000499900022987276
4.22928153167784e-005	 0.000499900022987276
4.93690787445128e-005	 0.000499900022987276
 6.2718993295294e-005	 0.000499900022987276
8.94188223968566e-005	 0.000499900022987276
     0.00010001000002	 0.000499900022987276
    0.000100011000018	 0.000499900022987276
 0.000100011073883522	 0.000499900022987276
 0.000100011221614565	 0.000499900022987276
 0.000100011517076652	 0.000499900022987276
 0.000100012108000825	 0.000499900022987276
 0.000100013289849173	 0.000499900022987276
 0.000100015653545867	 0.000499900022987276
         0.0001000166	 0.000499900022987276
         0.0001000167	 0.000499900022987276
 0.000100017379958612	 0.000499900022987276
 0.000100018739875835	 0.000499900022987276
     0.00010002000002	 0.000499900022987276
 0.000100020272003445	 0.000499900022987276
 0.000100020815988961	 0.000499900022987276
 0.000100021903959992	 0.000499900022987276
 0.000100024079902056	 0.000499900022987276
 0.000100028431786182	 0.000499900022987276
 0.000100037135554436	 0.000499900022987276
 0.000100054543090942	 0.000499900022987276
 0.000100089358163955	 0.000499900022987276
 0.000100158988309982	 0.000499900022987276
         0.0001001834	 0.000499900022987276
         0.0001001835	  0.00361234392039478
 0.000100183700001523	     0.13989220559597
 0.000100183891504728	     1.29851269721985
 0.000100184076209277	     4.18683242797852
 0.000100184152007293	     4.98190689086914
 0.000100184197828364	      5.0521821975708
 0.000100184226277358	     5.03689622879028
 0.000100184268402242	     5.00397300720215
 0.000100184309514313	     4.99509763717651
 0.000100184391738455	     4.99359798431396
 0.000100184488258398	     4.99570083618164
 0.000100184681298285	     4.99708032608032
 0.000100185067378058	     4.99713706970215
 0.000100185839537605	     4.99701261520386
 0.000100187383856698	      4.9969916343689
 0.000100190472494885	     4.99700117111206
 0.000100196649771258	     4.99700164794922
 0.000100209004324003	     4.99700164794922
 0.000100233713429495	     4.99700164794922
 0.000100283131640478	     4.99700164794922
 0.000100381968062445	     4.99700164794922
 0.000100579640906378	     4.99700164794922
         0.0001009195	     4.99700164794922
         0.0001009603	     4.99700164794922
         0.0001009638	     4.99700164794922
         0.0001009639	     4.99700164794922
          0.000100964	     4.99700164794922
 0.000100964400003046	     4.99700164794922
 0.000100965200009137	     4.99700164794922
 0.000100966800021321	     4.99700164794922
 0.000100970000045687	     4.99700164794922
  0.00010097640009442	     4.99700164794922
 0.000100989200191885	     4.99700164794922
 0.000101014800386816	     4.99700164794922
 0.000101066000776678	     4.99700164794922
 0.000101168401556402	     4.99700164794922
 0.000101373203115851	     4.99700164794922
 0.000101782806234747	     4.99700164794922
  0.00010260201247254	     4.99700164794922
 0.000104240424948126	     4.99700164794922
 0.000107517249899298	     4.99700164794922
 0.000111154182272345	     4.99700164794922
 0.000116878516989142	     4.99700164794922
 0.000124466712789923	     4.99700164794922
 0.000139643104391485	     4.99700164794922
  0.00016999588759461	     4.99700164794922
  0.00023070145400086	     4.99700164794922
  0.00035211258681336	     4.99700164794922
  0.00055211258681336	     4.99700164794922
  0.00075211258681336	     4.99700164794922
  0.00095211258681336	     4.99700164794922
  0.00115211258681336	     4.99700164794922
  0.00135211258681336	     4.99700164794922
          0.001493294	     4.99700164794922
         0.0015134955	     4.99700164794922
         0.0015148299	     4.99700164794922
         0.0015148411	     4.99700164794922
         0.0015148412	     4.99700164794922
  0.00151486378718014	     4.99700164794922
  0.00151488639820213	     4.99700164794922
  0.00151493162024612	     4.99700164794922
         0.0015150079	     4.99700164794922
          0.001515008	     4.98701906204224
  0.00151500820000152	      4.7154688835144
  0.00151500839613806	     2.70604753494263
         0.0015150085	    0.736565053462982
  0.00151500857009367	   0.0151622220873833
  0.00151500861247466	  -0.0251724012196064
   0.0015150086280423	  -0.0124346008524299
  0.00151500865558035	  0.00255216751247644
  0.00151500868448336	   0.0030341490637511
  0.00151500873423927	-0.000581346626859158
  0.00151500878694631	-3.17062986141536e-005
  0.00151500889236038	  0.00048735665041022
   0.0015150090490554	 0.000509604346007109
  0.00151500936244545	 0.000501288508530706
  0.00151500998922554	 0.000499763700645417
  0.00151501124278573	 0.000499882211443037
   0.0015150137499061	 0.000499900546856225
  0.00151501876414684	 0.000499899499118328
  0.00151502879262832	 0.000499900022987276
  0.00151504884959129	 0.000499900022987276
  0.00151508896351722	 0.000499900022987276
  0.00151516919136909	 0.000499900022987276
  0.00151532964707283	 0.000499900022987276
   0.0015156505584803	 0.000499900022987276
   0.0015158624649134	 0.000499900022987276
  0.00151598715783027	 0.000499900022987276
  0.00151617760659126	 0.000499900022987276
   0.0015163670063105	 0.000499900022987276
  0.00151654574871925	 0.000499900022987276
  0.00151674449444679	 0.000499900022987276
  0.00151693682671455	 0.000499900022987276
  0.00151714646817116	 0.000499900022987276
  0.00151735923291115	 0.000499900022987276
  0.00151761577130226	 0.000499900022987276
   0.0015179146051493	 0.000499900022987276
  0.00151833322049049	 0.000499900022987276
  0.00151890904904274	 0.000499900022987276
  0.00151991460324196	 0.000499900022987276
  0.00152182309628395	 0.000499900022987276
  0.00152564008236793	 0.000499900022987276
   0.0015332740545359	 0.000499900022987276
  0.00154854199887184	 0.000499900022987276
  0.00157907788754371	 0.000499900022987276
  0.00164014966488746	 0.000499900022987276
  0.00176229321957496	 0.000499900022987276
  0.00196229321957496	 0.000499900022987276
  0.00216229321957496	 0.000499900022987276
  0.00236229321957496	 0.000499900022987276
  0.00256229321957496	 0.000499900022987276
  0.00276229321957496	 0.000499900022987276
  0.00296229321957496	 0.000499900022987276
  0.00316229321957496	 0.000499900022987276
  0.00336229321957496	 0.000499900022987276
  0.00356229321957496	 0.000499900022987276
  0.00376229321957496	 0.000499900022987276
  0.00396229321957496	 0.000499900022987276
  0.00416229321957496	 0.000499900022987276
  0.00436229321957496	 0.000499900022987276
  0.00456229321957496	 0.000499900022987276
  0.00476229321957496	 0.000499900022987276
  0.00496229321957496	 0.000499900022987276
     0.00500000000002	 0.000499900022987276
    0.005000001000018	 0.000499900022987276
  0.00500000300012636	 0.000499900022987276
