Ch 1 (s)	 Ch 1 (Volts)	 Ch 2 (s)	 Ch 2 (Volts)
     7.772E-3	     0.0000	      7.772E-3	     0.0000
     7.776E-3	     0.0000	      7.776E-3	     0.0000
     7.780E-3	     0.0000	      7.780E-3	     0.0000
     7.784E-3	     0.0000	      7.784E-3	     0.0000
     7.788E-3	     0.0000	      7.788E-3	     0.0000
     7.792E-3	     0.0000	      7.792E-3	     0.0000
     7.796E-3	     0.0000	      7.796E-3	     0.0000
     7.800E-3	     0.0000	      7.800E-3	     0.0000
     7.804E-3	      80.00E-3	      7.804E-3	      80.00E-3
     7.808E-3	     0.0000	      7.808E-3	     0.0000
     7.812E-3	     0.0000	      7.812E-3	     0.0000
     7.816E-3	     0.0000	      7.816E-3	     0.0000
     7.820E-3	     0.0000	      7.820E-3	     0.0000
     7.824E-3	     0.0000	      7.824E-3	     0.0000
     7.828E-3	     0.0000	      7.828E-3	      80.00E-3
     7.832E-3	     0.0000	      7.832E-3	      80.00E-3
     7.836E-3	      80.00E-3	      7.836E-3	     0.0000
     7.840E-3	     0.0000	      7.840E-3	     0.0000
     7.844E-3	     0.0000	      7.844E-3	     0.0000
     7.848E-3	      80.00E-3	      7.848E-3	     0.0000
     7.852E-3	     0.0000	      7.852E-3	     0.0000
     7.856E-3	     0.0000	      7.856E-3	     0.0000
     7.860E-3	      80.00E-3	      7.860E-3	     0.0000
     7.864E-3	     0.0000	      7.864E-3	     0.0000
     7.868E-3	     0.0000	      7.868E-3	     0.0000
     7.872E-3	     0.0000	      7.872E-3	     0.0000
     7.876E-3	      80.00E-3	      7.876E-3	      80.00E-3
     7.880E-3	     0.0000	      7.880E-3	     0.0000
     7.884E-3	     0.0000	      7.884E-3	      80.00E-3
     7.888E-3	     0.0000	      7.888E-3	     0.0000
     7.892E-3	     0.0000	      7.892E-3	     0.0000
     7.896E-3	     0.0000	      7.896E-3	     0.0000
     7.900E-3	      80.00E-3	      7.900E-3	     0.0000
     7.904E-3	     0.0000	      7.904E-3	     0.0000
     7.908E-3	     0.0000	      7.908E-3	     0.0000
     7.912E-3	     0.0000	      7.912E-3	     0.0000
     7.916E-3	     0.0000	      7.916E-3	     0.0000
     7.920E-3	     0.0000	      7.920E-3	     0.0000
     7.924E-3	     0.0000	      7.924E-3	     0.0000
     7.928E-3	      80.00E-3	      7.928E-3	     0.0000
     7.932E-3	     0.0000	      7.932E-3	      80.00E-3
     7.936E-3	     0.0000	      7.936E-3	     0.0000
     7.940E-3	     0.0000	      7.940E-3	     0.0000
     7.944E-3	     0.0000	      7.944E-3	     0.0000
     7.948E-3	     0.0000	      7.948E-3	     0.0000
     7.952E-3	      80.00E-3	      7.952E-3	     0.0000
     7.956E-3	     0.0000	      7.956E-3	      80.00E-3
     7.960E-3	      80.00E-3	      7.960E-3	     0.0000
     7.964E-3	     0.0000	      7.964E-3	     0.0000
     7.968E-3	      80.00E-3	      7.968E-3	     0.0000
     7.972E-3	     0.0000	      7.972E-3	     0.0000
     7.976E-3	     0.0000	      7.976E-3	      80.00E-3
     7.980E-3	      80.00E-3	      7.980E-3	     0.0000
     7.984E-3	     0.0000	      7.984E-3	     0.0000
     7.988E-3	      80.00E-3	      7.988E-3	     0.0000
     7.992E-3	      80.00E-3	      7.992E-3	     0.0000
     7.996E-3	     0.0000	      7.996E-3	     0.0000
     8.000E-3	     0.0000	      8.000E-3	      80.00E-3
     8.004E-3	     0.0000	      8.004E-3	     0.0000
     8.008E-3	     0.0000	      8.008E-3	      80.00E-3
     8.012E-3	     0.0000	      8.012E-3	     0.0000
     8.016E-3	     -80.00E-3	      8.016E-3	     0.0000
     8.020E-3	     0.0000	      8.020E-3	      80.00E-3
     8.024E-3	      80.00E-3	      8.024E-3	     0.0000
     8.028E-3	      80.00E-3	      8.028E-3	     0.0000
     8.032E-3	     0.0000	      8.032E-3	     0.0000
     8.036E-3	      80.00E-3	      8.036E-3	     0.0000
     8.040E-3	     0.0000	      8.040E-3	     0.0000
     8.044E-3	     0.0000	      8.044E-3	      80.00E-3
     8.048E-3	     0.0000	      8.048E-3	     0.0000
     8.052E-3	      80.00E-3	      8.052E-3	     0.0000
     8.056E-3	     0.0000	      8.056E-3	      80.00E-3
     8.060E-3	     0.0000	      8.060E-3	     0.0000
     8.064E-3	     0.0000	      8.064E-3	      80.00E-3
     8.068E-3	     0.0000	      8.068E-3	     0.0000
     8.072E-3	      80.00E-3	      8.072E-3	      80.00E-3
     8.076E-3	     0.0000	      8.076E-3	     0.0000
     8.080E-3	     0.0000	      8.080E-3	     0.0000
     8.084E-3	     0.0000	      8.084E-3	     0.0000
     8.088E-3	     0.0000	      8.088E-3	     0.0000
     8.092E-3	      80.00E-3	      8.092E-3	      80.00E-3
     8.096E-3	      80.00E-3	      8.096E-3	     0.0000
     8.100E-3	     0.0000	      8.100E-3	     0.0000
     8.104E-3	     0.0000	      8.104E-3	     0.0000
     8.108E-3	      80.00E-3	      8.108E-3	     0.0000
     8.112E-3	     0.0000	      8.112E-3	     0.0000
     8.116E-3	     0.0000	      8.116E-3	     0.0000
     8.120E-3	     0.0000	      8.120E-3	     0.0000
     8.124E-3	      80.00E-3	      8.124E-3	     0.0000
     8.128E-3	     0.0000	      8.128E-3	     0.0000
     8.132E-3	     0.0000	      8.132E-3	     0.0000
     8.136E-3	     0.0000	      8.136E-3	      80.00E-3
     8.140E-3	      80.00E-3	      8.140E-3	     0.0000
     8.144E-3	     0.0000	      8.144E-3	     0.0000
     8.148E-3	     0.0000	      8.148E-3	     0.0000
     8.152E-3	     0.0000	      8.152E-3	     0.0000
     8.156E-3	      80.00E-3	      8.156E-3	     0.0000
     8.160E-3	     0.0000	      8.160E-3	     0.0000
     8.164E-3	      80.00E-3	      8.164E-3	      80.00E-3
     8.168E-3	     0.0000	      8.168E-3	     0.0000
     8.172E-3	     0.0000	      8.172E-3	     0.0000
     8.176E-3	     0.0000	      8.176E-3	     0.0000
     8.180E-3	     0.0000	      8.180E-3	     0.0000
     8.184E-3	     0.0000	      8.184E-3	      80.00E-3
     8.188E-3	     0.0000	      8.188E-3	      80.00E-3
     8.192E-3	     0.0000	      8.192E-3	     0.0000
     8.196E-3	     0.0000	      8.196E-3	      80.00E-3
     8.200E-3	      80.00E-3	      8.200E-3	      80.00E-3
     8.204E-3	     0.0000	      8.204E-3	     0.0000
     8.208E-3	     0.0000	      8.208E-3	     0.0000
     8.212E-3	     0.0000	      8.212E-3	     0.0000
     8.216E-3	     0.0000	      8.216E-3	     0.0000
     8.220E-3	     0.0000	      8.220E-3	     0.0000
     8.224E-3	     0.0000	      8.224E-3	     0.0000
     8.228E-3	     0.0000	      8.228E-3	      80.00E-3
     8.232E-3	     0.0000	      8.232E-3	     -80.00E-3
     8.236E-3	     0.0000	      8.236E-3	      80.00E-3
     8.240E-3	     0.0000	      8.240E-3	     0.0000
     8.244E-3	     0.0000	      8.244E-3	      80.00E-3
     8.248E-3	     0.0000	      8.248E-3	     0.0000
     8.252E-3	     0.0000	      8.252E-3	     0.0000
     8.256E-3	     0.0000	      8.256E-3	     0.0000
     8.260E-3	     0.0000	      8.260E-3	     0.0000
     8.264E-3	      80.00E-3	      8.264E-3	     0.0000
     8.268E-3	      80.00E-3	      8.268E-3	     0.0000
     8.272E-3	     0.0000	      8.272E-3	     0.0000
     8.276E-3	     0.0000	      8.276E-3	     0.0000
     8.280E-3	      80.00E-3	      8.280E-3	     0.0000
     8.284E-3	     0.0000	      8.284E-3	     0.0000
     8.288E-3	     0.0000	      8.288E-3	      80.00E-3
     8.292E-3	     0.0000	      8.292E-3	     0.0000
     8.296E-3	     -80.00E-3	      8.296E-3	      80.00E-3
     8.300E-3	      80.00E-3	      8.300E-3	     0.0000
     8.304E-3	     0.0000	      8.304E-3	     0.0000
     8.308E-3	     0.0000	      8.308E-3	     0.0000
     8.312E-3	     0.0000	      8.312E-3	     0.0000
     8.316E-3	     0.0000	      8.316E-3	     0.0000
     8.320E-3	     0.0000	      8.320E-3	      80.00E-3
     8.324E-3	     0.0000	      8.324E-3	     0.0000
     8.328E-3	     0.0000	      8.328E-3	     0.0000
     8.332E-3	     0.0000	      8.332E-3	     0.0000
     8.336E-3	      80.00E-3	      8.336E-3	     0.0000
     8.340E-3	      80.00E-3	      8.340E-3	      80.00E-3
     8.344E-3	     0.0000	      8.344E-3	     0.0000
     8.348E-3	      80.00E-3	      8.348E-3	     0.0000
     8.352E-3	      80.00E-3	      8.352E-3	     0.0000
     8.356E-3	      80.00E-3	      8.356E-3	     0.0000
     8.360E-3	     0.0000	      8.360E-3	     0.0000
     8.364E-3	     0.0000	      8.364E-3	     0.0000
     8.368E-3	     0.0000	      8.368E-3	     0.0000
     8.372E-3	      80.00E-3	      8.372E-3	     0.0000
     8.376E-3	     0.0000	      8.376E-3	     0.0000
     8.380E-3	     0.0000	      8.380E-3	      80.00E-3
     8.384E-3	     0.0000	      8.384E-3	     0.0000
     8.388E-3	     0.0000	      8.388E-3	     0.0000
     8.392E-3	     0.0000	      8.392E-3	     0.0000
     8.396E-3	      80.00E-3	      8.396E-3	     0.0000
     8.400E-3	      80.00E-3	      8.400E-3	     0.0000
     8.404E-3	      80.00E-3	      8.404E-3	     0.0000
     8.408E-3	     0.0000	      8.408E-3	      80.00E-3
     8.412E-3	      80.00E-3	      8.412E-3	     0.0000
     8.416E-3	      80.00E-3	      8.416E-3	      80.00E-3
     8.420E-3	     0.0000	      8.420E-3	      80.00E-3
     8.424E-3	      80.00E-3	      8.424E-3	      80.00E-3
     8.428E-3	      80.00E-3	      8.428E-3	      80.00E-3
     8.432E-3	      80.00E-3	      8.432E-3	     0.0000
     8.436E-3	     0.0000	      8.436E-3	     0.0000
     8.440E-3	      80.00E-3	      8.440E-3	     0.0000
     8.444E-3	      80.00E-3	      8.444E-3	      80.00E-3
     8.448E-3	     0.0000	      8.448E-3	     0.0000
     8.452E-3	     0.0000	      8.452E-3	     0.0000
     8.456E-3	     0.0000	      8.456E-3	     0.0000
     8.460E-3	     0.0000	      8.460E-3	     0.0000
     8.464E-3	     0.0000	      8.464E-3	      80.00E-3
     8.468E-3	     0.0000	      8.468E-3	     0.0000
     8.472E-3	     0.0000	      8.472E-3	     0.0000
     8.476E-3	     0.0000	      8.476E-3	     0.0000
     8.480E-3	     0.0000	      8.480E-3	     0.0000
     8.484E-3	      80.00E-3	      8.484E-3	      80.00E-3
     8.488E-3	     0.0000	      8.488E-3	     0.0000
     8.492E-3	      80.00E-3	      8.492E-3	     0.0000
     8.496E-3	     0.0000	      8.496E-3	     0.0000
     8.500E-3	     0.0000	      8.500E-3	     0.0000
     8.504E-3	     0.0000	      8.504E-3	     0.0000
     8.508E-3	      80.00E-3	      8.508E-3	     0.0000
     8.512E-3	     0.0000	      8.512E-3	     0.0000
     8.516E-3	     0.0000	      8.516E-3	      80.00E-3
     8.520E-3	     0.0000	      8.520E-3	     0.0000
     8.524E-3	     -80.00E-3	      8.524E-3	     0.0000
     8.528E-3	     0.0000	      8.528E-3	     0.0000
     8.532E-3	      80.00E-3	      8.532E-3	     0.0000
     8.536E-3	     0.0000	      8.536E-3	      80.00E-3
     8.540E-3	     0.0000	      8.540E-3	     0.0000
     8.544E-3	     0.0000	      8.544E-3	     0.0000
     8.548E-3	      80.00E-3	      8.548E-3	     0.0000
     8.552E-3	     0.0000	      8.552E-3	     0.0000
     8.556E-3	     0.0000	      8.556E-3	     0.0000
     8.560E-3	     0.0000	      8.560E-3	     0.0000
     8.564E-3	     0.0000	      8.564E-3	     0.0000
     8.568E-3	     0.0000	      8.568E-3	      80.00E-3
     8.572E-3	     0.0000	      8.572E-3	     0.0000
     8.576E-3	     0.0000	      8.576E-3	     0.0000
     8.580E-3	     0.0000	      8.580E-3	      80.00E-3
     8.584E-3	      80.00E-3	      8.584E-3	     0.0000
     8.588E-3	     0.0000	      8.588E-3	     0.0000
     8.592E-3	     0.0000	      8.592E-3	     0.0000
     8.596E-3	     0.0000	      8.596E-3	     0.0000
     8.600E-3	      80.00E-3	      8.600E-3	     0.0000
     8.604E-3	      80.00E-3	      8.604E-3	     0.0000
     8.608E-3	     0.0000	      8.608E-3	     0.0000
     8.612E-3	     0.0000	      8.612E-3	     0.0000
     8.616E-3	     0.0000	      8.616E-3	     0.0000
     8.620E-3	      80.00E-3	      8.620E-3	     0.0000
     8.624E-3	     0.0000	      8.624E-3	     0.0000
     8.628E-3	     0.0000	      8.628E-3	     0.0000
     8.632E-3	     0.0000	      8.632E-3	     0.0000
     8.636E-3	     0.0000	      8.636E-3	     0.0000
     8.640E-3	     0.0000	      8.640E-3	      80.00E-3
     8.644E-3	     0.0000	      8.644E-3	     0.0000
     8.648E-3	     0.0000	      8.648E-3	     0.0000
     8.652E-3	      80.00E-3	      8.652E-3	     0.0000
     8.656E-3	     0.0000	      8.656E-3	     0.0000
     8.660E-3	     0.0000	      8.660E-3	      80.00E-3
     8.664E-3	     0.0000	      8.664E-3	     0.0000
     8.668E-3	     0.0000	      8.668E-3	      80.00E-3
     8.672E-3	     0.0000	      8.672E-3	     0.0000
     8.676E-3	      80.00E-3	      8.676E-3	      80.00E-3
     8.680E-3	      80.00E-3	      8.680E-3	      80.00E-3
     8.684E-3	     0.0000	      8.684E-3	     0.0000
     8.688E-3	     0.0000	      8.688E-3	      80.00E-3
     8.692E-3	     0.0000	      8.692E-3	     0.0000
     8.696E-3	      80.00E-3	      8.696E-3	     0.0000
     8.700E-3	      80.00E-3	      8.700E-3	     0.0000
     8.704E-3	     0.0000	      8.704E-3	     0.0000
     8.708E-3	     0.0000	      8.708E-3	     0.0000
     8.712E-3	     0.0000	      8.712E-3	     0.0000
     8.716E-3	     0.0000	      8.716E-3	     0.0000
     8.720E-3	     0.0000	      8.720E-3	     0.0000
     8.724E-3	     0.0000	      8.724E-3	     0.0000
     8.728E-3	     0.0000	      8.728E-3	     0.0000
     8.732E-3	      80.00E-3	      8.732E-3	      80.00E-3
     8.736E-3	     0.0000	      8.736E-3	      80.00E-3
     8.740E-3	     0.0000	      8.740E-3	      80.00E-3
     8.744E-3	     0.0000	      8.744E-3	      80.00E-3
     8.748E-3	     0.0000	      8.748E-3	      80.00E-3
     8.752E-3	     0.0000	      8.752E-3	     0.0000
     8.756E-3	     0.0000	      8.756E-3	     0.0000
     8.760E-3	     0.0000	      8.760E-3	      80.00E-3
     8.764E-3	     0.0000	      8.764E-3	     0.0000
     8.768E-3	     0.0000	      8.768E-3	     0.0000
     8.772E-3	      80.00E-3	      8.772E-3	     0.0000
     8.776E-3	     0.0000	      8.776E-3	      80.00E-3
     8.780E-3	     0.0000	      8.780E-3	     0.0000
     8.784E-3	     0.0000	      8.784E-3	     0.0000
     8.788E-3	     0.0000	      8.788E-3	      80.00E-3
     8.792E-3	     0.0000	      8.792E-3	     0.0000
     8.796E-3	      80.00E-3	      8.796E-3	      80.00E-3
     8.800E-3	      80.00E-3	      8.800E-3	     0.0000
     8.804E-3	      80.00E-3	      8.804E-3	     0.0000
     8.808E-3	     0.0000	      8.808E-3	     0.0000
     8.812E-3	     0.0000	      8.812E-3	     0.0000
     8.816E-3	      80.00E-3	      8.816E-3	     0.0000
     8.820E-3	     0.0000	      8.820E-3	     0.0000
     8.824E-3	     0.0000	      8.824E-3	     0.0000
     8.828E-3	     0.0000	      8.828E-3	     0.0000
     8.832E-3	     0.0000	      8.832E-3	     0.0000
     8.836E-3	      80.00E-3	      8.836E-3	     0.0000
     8.840E-3	      80.00E-3	      8.840E-3	      80.00E-3
     8.844E-3	     0.0000	      8.844E-3	      80.00E-3
     8.848E-3	      80.00E-3	      8.848E-3	      80.00E-3
     8.852E-3	     0.0000	      8.852E-3	     0.0000
     8.856E-3	     0.0000	      8.856E-3	     0.0000
     8.860E-3	     0.0000	      8.860E-3	      80.00E-3
     8.864E-3	     0.0000	      8.864E-3	     0.0000
     8.868E-3	      80.00E-3	      8.868E-3	      80.00E-3
     8.872E-3	     0.0000	      8.872E-3	     0.0000
     8.876E-3	      80.00E-3	      8.876E-3	     0.0000
     8.880E-3	     0.0000	      8.880E-3	     0.0000
     8.884E-3	     0.0000	      8.884E-3	     0.0000
     8.888E-3	     0.0000	      8.888E-3	     0.0000
     8.892E-3	     0.0000	      8.892E-3	     0.0000
     8.896E-3	     0.0000	      8.896E-3	     0.0000
     8.900E-3	     0.0000	      8.900E-3	     0.0000
     8.904E-3	     0.0000	      8.904E-3	     0.0000
     8.908E-3	     0.0000	      8.908E-3	     0.0000
     8.912E-3	     0.0000	      8.912E-3	     0.0000
     8.916E-3	      80.00E-3	      8.916E-3	      80.00E-3
     8.920E-3	      80.00E-3	      8.920E-3	      80.00E-3
     8.924E-3	     0.0000	      8.924E-3	     0.0000
     8.928E-3	     0.0000	      8.928E-3	     0.0000
     8.932E-3	     0.0000	      8.932E-3	     0.0000
     8.936E-3	     0.0000	      8.936E-3	     0.0000
     8.940E-3	      80.00E-3	      8.940E-3	     0.0000
     8.944E-3	      80.00E-3	      8.944E-3	      80.00E-3
     8.948E-3	     0.0000	      8.948E-3	      80.00E-3
     8.952E-3	     0.0000	      8.952E-3	     0.0000
     8.956E-3	      80.00E-3	      8.956E-3	     0.0000
     8.960E-3	     0.0000	      8.960E-3	     0.0000
     8.964E-3	     0.0000	      8.964E-3	     0.0000
     8.968E-3	     0.0000	      8.968E-3	     0.0000
     8.972E-3	     0.0000	      8.972E-3	     0.0000
     8.976E-3	     0.0000	      8.976E-3	     0.0000
     8.980E-3	     0.0000	      8.980E-3	     0.0000
     8.984E-3	     0.0000	      8.984E-3	     0.0000
     8.988E-3	     0.0000	      8.988E-3	     0.0000
     8.992E-3	     0.0000	      8.992E-3	     0.0000
     8.996E-3	      80.00E-3	      8.996E-3	     0.0000
     9.000E-3	      80.00E-3	      9.000E-3	      80.00E-3
     9.004E-3	      80.00E-3	      9.004E-3	      80.00E-3
     9.008E-3	     0.0000	      9.008E-3	     0.0000
     9.012E-3	     0.0000	      9.012E-3	     0.0000
     9.016E-3	     0.0000	      9.016E-3	      80.00E-3
     9.020E-3	     0.0000	      9.020E-3	      80.00E-3
     9.024E-3	      80.00E-3	      9.024E-3	      80.00E-3
     9.028E-3	     0.0000	      9.028E-3	     0.0000
     9.032E-3	      80.00E-3	      9.032E-3	     0.0000
     9.036E-3	     0.0000	      9.036E-3	      80.00E-3
     9.040E-3	     0.0000	      9.040E-3	     0.0000
     9.044E-3	     0.0000	      9.044E-3	     0.0000
     9.048E-3	     0.0000	      9.048E-3	     0.0000
     9.052E-3	     0.0000	      9.052E-3	     0.0000
     9.056E-3	     0.0000	      9.056E-3	     0.0000
     9.060E-3	     0.0000	      9.060E-3	     0.0000
     9.064E-3	      80.00E-3	      9.064E-3	     0.0000
     9.068E-3	     0.0000	      9.068E-3	      80.00E-3
     9.072E-3	     0.0000	      9.072E-3	     0.0000
     9.076E-3	      80.00E-3	      9.076E-3	     0.0000
     9.080E-3	     0.0000	      9.080E-3	     0.0000
     9.084E-3	      80.00E-3	      9.084E-3	     0.0000
     9.088E-3	     0.0000	      9.088E-3	      80.00E-3
     9.092E-3	     0.0000	      9.092E-3	     0.0000
     9.096E-3	     0.0000	      9.096E-3	     0.0000
     9.100E-3	      80.00E-3	      9.100E-3	     0.0000
     9.104E-3	     0.0000	      9.104E-3	      80.00E-3
     9.108E-3	     0.0000	      9.108E-3	      80.00E-3
     9.112E-3	      80.00E-3	      9.112E-3	      80.00E-3
     9.116E-3	     0.0000	      9.116E-3	     0.0000
     9.120E-3	      80.00E-3	      9.120E-3	     0.0000
     9.124E-3	     -80.00E-3	      9.124E-3	     0.0000
     9.128E-3	     0.0000	      9.128E-3	     0.0000
     9.132E-3	     0.0000	      9.132E-3	      80.00E-3
     9.136E-3	     0.0000	      9.136E-3	     0.0000
     9.140E-3	      80.00E-3	      9.140E-3	     0.0000
     9.144E-3	     0.0000	      9.144E-3	     0.0000
     9.148E-3	      80.00E-3	      9.148E-3	     0.0000
     9.152E-3	     0.0000	      9.152E-3	     0.0000
     9.156E-3	     0.0000	      9.156E-3	      80.00E-3
     9.160E-3	     0.0000	      9.160E-3	      80.00E-3
     9.164E-3	     0.0000	      9.164E-3	     0.0000
     9.168E-3	     0.0000	      9.168E-3	      80.00E-3
     9.172E-3	     0.0000	      9.172E-3	     0.0000
     9.176E-3	     0.0000	      9.176E-3	     0.0000
     9.180E-3	     0.0000	      9.180E-3	     0.0000
     9.184E-3	     0.0000	      9.184E-3	     0.0000
     9.188E-3	     0.0000	      9.188E-3	     0.0000
     9.192E-3	     0.0000	      9.192E-3	      80.00E-3
     9.196E-3	     0.0000	      9.196E-3	      80.00E-3
     9.200E-3	     0.0000	      9.200E-3	     0.0000
     9.204E-3	     0.0000	      9.204E-3	     0.0000
     9.208E-3	      80.00E-3	      9.208E-3	     0.0000
     9.212E-3	     0.0000	      9.212E-3	     0.0000
     9.216E-3	      80.00E-3	      9.216E-3	     0.0000
     9.220E-3	      80.00E-3	      9.220E-3	     0.0000
     9.224E-3	     0.0000	      9.224E-3	     0.0000
     9.228E-3	     0.0000	      9.228E-3	     0.0000
     9.232E-3	      80.00E-3	      9.232E-3	      80.00E-3
     9.236E-3	     -80.00E-3	      9.236E-3	     0.0000
     9.240E-3	      80.00E-3	      9.240E-3	     0.0000
     9.244E-3	     0.0000	      9.244E-3	     0.0000
     9.248E-3	     0.0000	      9.248E-3	     0.0000
     9.252E-3	     0.0000	      9.252E-3	      80.00E-3
     9.256E-3	     0.0000	      9.256E-3	     0.0000
     9.260E-3	     0.0000	      9.260E-3	     0.0000
     9.264E-3	      80.00E-3	      9.264E-3	      80.00E-3
     9.268E-3	     0.0000	      9.268E-3	     0.0000
     9.272E-3	      80.00E-3	      9.272E-3	      80.00E-3
     9.276E-3	     0.0000	      9.276E-3	      80.00E-3
     9.280E-3	     0.0000	      9.280E-3	      80.00E-3
     9.284E-3	     0.0000	      9.284E-3	     0.0000
     9.288E-3	     0.0000	      9.288E-3	     0.0000
     9.292E-3	     0.0000	      9.292E-3	     0.0000
     9.296E-3	     0.0000	      9.296E-3	     0.0000
     9.300E-3	     0.0000	      9.300E-3	      80.00E-3
     9.304E-3	      80.00E-3	      9.304E-3	     0.0000
     9.308E-3	     0.0000	      9.308E-3	     0.0000
     9.312E-3	     0.0000	      9.312E-3	     0.0000
     9.316E-3	     0.0000	      9.316E-3	     0.0000
     9.320E-3	     0.0000	      9.320E-3	     0.0000
     9.324E-3	      80.00E-3	      9.324E-3	     0.0000
     9.328E-3	     0.0000	      9.328E-3	     0.0000
     9.332E-3	      80.00E-3	      9.332E-3	     0.0000
     9.336E-3	      80.00E-3	      9.336E-3	     0.0000
     9.340E-3	     0.0000	      9.340E-3	     0.0000
     9.344E-3	     0.0000	      9.344E-3	     0.0000
     9.348E-3	     0.0000	      9.348E-3	     0.0000
     9.352E-3	      80.00E-3	      9.352E-3	     0.0000
     9.356E-3	     0.0000	      9.356E-3	     0.0000
     9.360E-3	     0.0000	      9.360E-3	     0.0000
     9.364E-3	     0.0000	      9.364E-3	     0.0000
     9.368E-3	     0.0000	      9.368E-3	     0.0000
     9.372E-3	     0.0000	      9.372E-3	     0.0000
     9.376E-3	     0.0000	      9.376E-3	      80.00E-3
     9.380E-3	      80.00E-3	      9.380E-3	     0.0000
     9.384E-3	     0.0000	      9.384E-3	     0.0000
     9.388E-3	     0.0000	      9.388E-3	     0.0000
     9.392E-3	     0.0000	      9.392E-3	      80.00E-3
     9.396E-3	      80.00E-3	      9.396E-3	     0.0000
     9.400E-3	     -80.00E-3	      9.400E-3	      80.00E-3
     9.404E-3	      80.00E-3	      9.404E-3	     0.0000
     9.408E-3	     0.0000	      9.408E-3	     0.0000
     9.412E-3	     0.0000	      9.412E-3	     0.0000
     9.416E-3	     0.0000	      9.416E-3	      80.00E-3
     9.420E-3	     0.0000	      9.420E-3	     0.0000
     9.424E-3	     0.0000	      9.424E-3	     0.0000
     9.428E-3	     0.0000	      9.428E-3	     0.0000
     9.432E-3	     0.0000	      9.432E-3	     0.0000
     9.436E-3	     0.0000	      9.436E-3	     0.0000
     9.440E-3	      80.00E-3	      9.440E-3	     0.0000
     9.444E-3	     0.0000	      9.444E-3	     -80.00E-3
     9.448E-3	      80.00E-3	      9.448E-3	     0.0000
     9.452E-3	     0.0000	      9.452E-3	     0.0000
     9.456E-3	     0.0000	      9.456E-3	      80.00E-3
     9.460E-3	     0.0000	      9.460E-3	      80.00E-3
     9.464E-3	     0.0000	      9.464E-3	     0.0000
     9.468E-3	     0.0000	      9.468E-3	     0.0000
     9.472E-3	     0.0000	      9.472E-3	     0.0000
     9.476E-3	     0.0000	      9.476E-3	     0.0000
     9.480E-3	     0.0000	      9.480E-3	     0.0000
     9.484E-3	     0.0000	      9.484E-3	      80.00E-3
     9.488E-3	     0.0000	      9.488E-3	      80.00E-3
     9.492E-3	     0.0000	      9.492E-3	     0.0000
     9.496E-3	     0.0000	      9.496E-3	     0.0000
     9.500E-3	     0.0000	      9.500E-3	     0.0000
     9.504E-3	     0.0000	      9.504E-3	      80.00E-3
     9.508E-3	     0.0000	      9.508E-3	     0.0000
     9.512E-3	     0.0000	      9.512E-3	     0.0000
     9.516E-3	     0.0000	      9.516E-3	     0.0000
     9.520E-3	     0.0000	      9.520E-3	     0.0000
     9.524E-3	     0.0000	      9.524E-3	     0.0000
     9.528E-3	      80.00E-3	      9.528E-3	     0.0000
     9.532E-3	     0.0000	      9.532E-3	     0.0000
     9.536E-3	      80.00E-3	      9.536E-3	     0.0000
     9.540E-3	     0.0000	      9.540E-3	     0.0000
     9.544E-3	     0.0000	      9.544E-3	     0.0000
     9.548E-3	      80.00E-3	      9.548E-3	     0.0000
     9.552E-3	     0.0000	      9.552E-3	      80.00E-3
     9.556E-3	     0.0000	      9.556E-3	      80.00E-3
     9.560E-3	     0.0000	      9.560E-3	     0.0000
     9.564E-3	      80.00E-3	      9.564E-3	      80.00E-3
     9.568E-3	     0.0000	      9.568E-3	     0.0000
     9.572E-3	      80.00E-3	      9.572E-3	     0.0000
     9.576E-3	      80.00E-3	      9.576E-3	     0.0000
     9.580E-3	     0.0000	      9.580E-3	      80.00E-3
     9.584E-3	      80.00E-3	      9.584E-3	      80.00E-3
     9.588E-3	      80.00E-3	      9.588E-3	      80.00E-3
     9.592E-3	      80.00E-3	      9.592E-3	     0.0000
     9.596E-3	     0.0000	      9.596E-3	      80.00E-3
     9.600E-3	     0.0000	      9.600E-3	     0.0000
     9.604E-3	      80.00E-3	      9.604E-3	     0.0000
     9.608E-3	      80.00E-3	      9.608E-3	      80.00E-3
     9.612E-3	     0.0000	      9.612E-3	     0.0000
     9.616E-3	     0.0000	      9.616E-3	     0.0000
     9.620E-3	     0.0000	      9.620E-3	     0.0000
     9.624E-3	     0.0000	      9.624E-3	      80.00E-3
     9.628E-3	     0.0000	      9.628E-3	      80.00E-3
     9.632E-3	      80.00E-3	      9.632E-3	      80.00E-3
     9.636E-3	     0.0000	      9.636E-3	     0.0000
     9.640E-3	     0.0000	      9.640E-3	     0.0000
     9.644E-3	     0.0000	      9.644E-3	      80.00E-3
     9.648E-3	      80.00E-3	      9.648E-3	     0.0000
     9.652E-3	     0.0000	      9.652E-3	     0.0000
     9.656E-3	     0.0000	      9.656E-3	     0.0000
     9.660E-3	     0.0000	      9.660E-3	      80.00E-3
     9.664E-3	     0.0000	      9.664E-3	     0.0000
     9.668E-3	     0.0000	      9.668E-3	      80.00E-3
     9.672E-3	     0.0000	      9.672E-3	     0.0000
     9.676E-3	     0.0000	      9.676E-3	      80.00E-3
     9.680E-3	     0.0000	      9.680E-3	     0.0000
     9.684E-3	     0.0000	      9.684E-3	     0.0000
     9.688E-3	     0.0000	      9.688E-3	      80.00E-3
